sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:category_name,ADD_INFO:notes,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
30775,IGF-1 missing reason,1,No data returned,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603277468385,44803923,EVENT,,Sofia,1603269437878
30775,IGF-1 missing reason,1,No data returned,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603277468385,4022282,EVENT,,Sofia,1603273985053
30775,IGF-1 missing reason,1,No data returned,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603277468385,46237210,VALUE,,Sofia,1603277447480
30673,Urea correction level,2,Date correction only,,487123,,Blood biochemistry processing,The type of post-measurement correction applied to the Urea assay result.,0.5979030132293701,APPROVED,Sofia,1603275531927,4143923,EVENT,,Sofia,1603271731762
30673,Urea correction level,2,Date correction only,,487123,,Blood biochemistry processing,The type of post-measurement correction applied to the Urea assay result.,0.5979030132293701,APPROVED,Sofia,1603275531927,4304287,EVENT,,Sofia,1603274291997
30673,Urea correction level,2,Date correction only,,487123,,Blood biochemistry processing,The type of post-measurement correction applied to the Urea assay result.,0.5979030132293701,APPROVED,Sofia,1603275531927,4256607,VALUE,,Sofia,1603275433083
30084,Platelet count acquisition route,1,Backup,,503448,,Blood count processing,Route whereby data for Platelet count was transferred from analyser device to UK Biobank core LIMS database.,0.6378697156906128,APPROVED,,0,4267147,EVENT,,,1603269146203
30084,Platelet count acquisition route,1,Backup,,503448,,Blood count processing,Route whereby data for Platelet count was transferred from analyser device to UK Biobank core LIMS database.,0.6378697156906128,APPROVED,,0,36307628,VALUE,,,1603269146203
54,UK Biobank assessment centre,11027,Newcastle (imaging),,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375899139,0,EVENT,information captured in location table,,1603703853198
30873,Triglycerides correction level,1,Date and aliquot correction,,487059,,Blood biochemistry processing,The type of post-measurement correction applied to the Triglycerides assay result.,0.7412851452827454,APPROVED,Sofia,1603275511037,4143923,EVENT,,Sofia,1603271731762
30873,Triglycerides correction level,1,Date and aliquot correction,,487059,,Blood biochemistry processing,The type of post-measurement correction applied to the Triglycerides assay result.,0.7412851452827454,APPROVED,Sofia,1603275511037,45957223,EVENT,,Sofia,1603274235302
30873,Triglycerides correction level,1,Date and aliquot correction,,487059,,Blood biochemistry processing,The type of post-measurement correction applied to the Triglycerides assay result.,0.7412851452827454,APPROVED,Sofia,1603275511037,4256607,VALUE,,Sofia,1603275433083
30873,Triglycerides correction level,1,Date and aliquot correction,,487059,,Blood biochemistry processing,The type of post-measurement correction applied to the Triglycerides assay result.,0.7412851452827454,APPROVED,Sofia,1603275511037,4227695,VALUE,,Sofia,1603275472508
40022,Inpatient record origin,SMR,Scottish Morbidity Records,,418041,,Summary Administration,"Indicates the origin of the data in which the original hospital inpatient record was supplied to UK Biobank.  This field corresponds to the field DSOURCE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.7010993957519531,FLAGGED,,0,3000071,EVENT,,,1603269146204
30674,Urea correction reason,0,Normal for assay type,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277836927,4077846,EVENT,,Sofia,1603272969613
30674,Urea correction reason,0,Normal for assay type,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277836927,4304287,EVENT,,Sofia,1603274291997
30674,Urea correction reason,0,Normal for assay type,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277836927,45884153,VALUE,,Sofia,1603277813388
54,UK Biobank assessment centre,11028,Bristol (imaging),,574646,,Reception,The UK Biobank assessment centre at which participant consented. Automatically acquired at participant consent,0.4874941110610962,IGNORED,Sofia,1603375922492,0,EVENT,information captured in location table,,1603703853198
30843,Total bilirubin correction level,2,Date correction only,,485336,,Blood biochemistry processing,The type of post-measurement correction applied to the Total bilirubin assay result.,0.8545712828636169,APPROVED,Sofia,1603275530070,4143923,EVENT,,Sofia,1603271731762
30843,Total bilirubin correction level,2,Date correction only,,485336,,Blood biochemistry processing,The type of post-measurement correction applied to the Total bilirubin assay result.,0.8545712828636169,APPROVED,Sofia,1603275530070,4196330,EVENT,,Sofia,1603274198713
30843,Total bilirubin correction level,2,Date correction only,,485336,,Blood biochemistry processing,The type of post-measurement correction applied to the Total bilirubin assay result.,0.8545712828636169,APPROVED,Sofia,1603275530070,4256607,VALUE,,Sofia,1603275433083
30735,Gamma glutamyltransferase missing reason,5,Aliquot 4 used,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603275146804,44803923,EVENT,,Sofia,1603269225419
30735,Gamma glutamyltransferase missing reason,5,Aliquot 4 used,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603275146804,4244576,EVENT,,Sofia,1603271478378
30735,Gamma glutamyltransferase missing reason,5,Aliquot 4 used,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603275146804,4086158,VALUE,,Sofia,1603275131581
30214,Eosinophill percentage acquisition route,1,Backup,,502550,,Blood count processing,Route whereby data for Eosinophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5555824041366577,APPROVED,,0,4149456,EVENT,,,1603269146206
30214,Eosinophill percentage acquisition route,1,Backup,,502550,,Blood count processing,Route whereby data for Eosinophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5555824041366577,APPROVED,,0,36307628,VALUE,,,1603269146206
30084,Platelet count acquisition route,2,Archive,,503448,,Blood count processing,Route whereby data for Platelet count was transferred from analyser device to UK Biobank core LIMS database.,0.6378697156906128,APPROVED,,0,4267147,EVENT,,,1603269146206
30084,Platelet count acquisition route,2,Archive,,503448,,Blood count processing,Route whereby data for Platelet count was transferred from analyser device to UK Biobank core LIMS database.,0.6378697156906128,APPROVED,,0,36307628,VALUE,,,1603269146206
30873,Triglycerides correction level,2,Date correction only,,487059,,Blood biochemistry processing,The type of post-measurement correction applied to the Triglycerides assay result.,0.7412851452827454,APPROVED,Sofia,1603275530955,4143923,EVENT,,Sofia,1603271731762
30873,Triglycerides correction level,2,Date correction only,,487059,,Blood biochemistry processing,The type of post-measurement correction applied to the Triglycerides assay result.,0.7412851452827454,APPROVED,Sofia,1603275530955,45957223,EVENT,,Sofia,1603274235302
30873,Triglycerides correction level,2,Date correction only,,487059,,Blood biochemistry processing,The type of post-measurement correction applied to the Triglycerides assay result.,0.7412851452827454,APPROVED,Sofia,1603275530955,4256607,VALUE,,Sofia,1603275433083
41231,Hospital episode type,1,General episode,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,FLAGGED,,0,4135974,EVENT,,,1603269146206
30674,Urea correction reason,1,No tip information,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277726219,4077846,EVENT,,Sofia,1603272954271
30674,Urea correction reason,1,No tip information,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277726219,4304287,EVENT,,Sofia,1603274291997
30674,Urea correction reason,1,No tip information,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277726219,45880270,VALUE,,Sofia,1603277706061
30702,Creatinine aliquot,0,Manual,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4227695,EVENT,,,1603269146206
30702,Creatinine aliquot,0,Manual,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4035650,EVENT,,,1603269146207
30702,Creatinine aliquot,0,Manual,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4337123,VALUE,,,1603269146207
41231,Hospital episode type,2,Delivery episode,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,APPROVED,,0,4135974,EVENT,,,1603269146207
41231,Hospital episode type,2,Delivery episode,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,APPROVED,,0,4303293,VALUE,,,1603269146208
55,Month of attending assessment centre,1,January,,574651,,Reception,Calendar month that participant attended a UK Biobank assessment centre. Automatically acquired at Reception stage.,0.582528829574585,IGNORED,Sofia,1603374114690,0,EVENT,information captured in location table,,1603703853198
30844,Total bilirubin correction reason,0,Normal for assay type,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277834805,4077846,EVENT,,Sofia,1603272969613
30844,Total bilirubin correction reason,0,Normal for assay type,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277834805,4196330,EVENT,,Sofia,1603274198713
30844,Total bilirubin correction reason,0,Normal for assay type,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277834805,45884153,VALUE,,Sofia,1603277813388
30674,Urea correction reason,2,No aliquot information,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277423461,4077846,EVENT,,Sofia,1603272932443
30674,Urea correction reason,2,No aliquot information,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277423461,4304287,EVENT,,Sofia,1603274291997
30674,Urea correction reason,2,No aliquot information,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603277423461,45880270,VALUE,,Sofia,1603277401325
30094,Platelet crit acquisition route,0,Direct,,497774,,Blood count processing,Route whereby data for Platelet crit was transferred from analyser device to UK Biobank core LIMS database.,0.6340520977973938,APPROVED,,0,4097621,EVENT,,,1603269146210
30094,Platelet crit acquisition route,0,Direct,,497774,,Blood count processing,Route whereby data for Platelet crit was transferred from analyser device to UK Biobank core LIMS database.,0.6340520977973938,APPROVED,,0,42531073,VALUE,,,1603269146210
30735,Gamma glutamyltransferase missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603275299715,44803923,EVENT,,Sofia,1603269323445
30735,Gamma glutamyltransferase missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603275299715,4244576,EVENT,,Sofia,1603273878058
30735,Gamma glutamyltransferase missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603275299715,46237952,VALUE,,Sofia,1603275293571
30702,Creatinine aliquot,1,1,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4227695,EVENT,,,1603269146210
30702,Creatinine aliquot,1,1,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4035650,EVENT,,,1603269146210
30214,Eosinophill percentage acquisition route,2,Archive,,502550,,Blood count processing,Route whereby data for Eosinophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5555824041366577,APPROVED,,0,4149456,EVENT,,,1603269146210
30214,Eosinophill percentage acquisition route,2,Archive,,502550,,Blood count processing,Route whereby data for Eosinophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5555824041366577,APPROVED,,0,36307628,VALUE,,,1603269146210
41231,Hospital episode type,3,Birth episode,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,APPROVED,,0,4135974,EVENT,,,1603269146210
41231,Hospital episode type,3,Birth episode,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,APPROVED,,0,4216316,VALUE,,,1603269146211
30674,Urea correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603280575325,4077846,EVENT,,Sofia,1603273030337
30674,Urea correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603280575325,4304287,EVENT,,Sofia,1603274291997
30674,Urea correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,APPROVED,Sofia,1603280575325,4129640,VALUE,,Sofia,1603280492193
30702,Creatinine aliquot,2,2,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4227695,EVENT,,,1603269146211
30702,Creatinine aliquot,2,2,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4035650,EVENT,,,1603269146211
55,Month of attending assessment centre,10,October,,574651,,Reception,Calendar month that participant attended a UK Biobank assessment centre. Automatically acquired at Reception stage.,0.582528829574585,IGNORED,Sofia,1603374028553,0,EVENT,information captured in location table,,1603703853199
30094,Platelet crit acquisition route,1,Backup,,497774,,Blood count processing,Route whereby data for Platelet crit was transferred from analyser device to UK Biobank core LIMS database.,0.6340520977973938,APPROVED,,0,4097621,EVENT,,,1603269146211
30094,Platelet crit acquisition route,1,Backup,,497774,,Blood count processing,Route whereby data for Platelet crit was transferred from analyser device to UK Biobank core LIMS database.,0.6340520977973938,APPROVED,,0,36307628,VALUE,,,1603269146211
41231,Hospital episode type,4,Mental health/ psychiatric episode,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,APPROVED,,0,4135974,EVENT,,,1603269146211
41231,Hospital episode type,4,Mental health/ psychiatric episode,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,APPROVED,,0,4099455,VALUE,,,1603269146212
30844,Total bilirubin correction reason,1,No tip information,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277724272,4077846,EVENT,,Sofia,1603272954271
30844,Total bilirubin correction reason,1,No tip information,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277724272,4196330,EVENT,,Sofia,1603274198713
30844,Total bilirubin correction reason,1,No tip information,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277724272,45880270,VALUE,,Sofia,1603277706061
30735,Gamma glutamyltransferase missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603278953970,44803923,EVENT,,Sofia,1603269573831
30735,Gamma glutamyltransferase missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603278953970,4244576,EVENT,,Sofia,1603273878058
30735,Gamma glutamyltransferase missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603278953970,4038832,VALUE,,Sofia,1603278898061
30702,Creatinine aliquot,3,3,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4227695,EVENT,,,1603269146212
30702,Creatinine aliquot,3,3,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4035650,EVENT,,,1603269146212
30674,Urea correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,UNCHECKED,,0,4077846,EVENT,,Sofia,1603273146592
30674,Urea correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,487123,,Blood biochemistry processing,The reason for applying a correction to the Urea assay result.,0.5601881742477417,UNCHECKED,,0,4304287,EVENT,,Sofia,1603274291997
30224,Basophill percentage acquisition route,0,Direct,,502550,,Blood count processing,Route whereby data for Basophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5736671686172485,APPROVED,,0,4156653,EVENT,,,1603269146212
30224,Basophill percentage acquisition route,0,Direct,,502550,,Blood count processing,Route whereby data for Basophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5736671686172485,APPROVED,,0,42531073,VALUE,,,1603269146212
41231,Hospital episode type,5,Other delivery event,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,FLAGGED,,0,4135974,EVENT,,,1603269146212
30702,Creatinine aliquot,4,4,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4227695,EVENT,,,1603269146212
30702,Creatinine aliquot,4,4,,491703,,Blood biochemistry processing,The aliquout used for the Creatinine assay.,0.6489391922950745,APPROVED,,0,4035650,EVENT,,,1603269146212
30675,Urea missing reason,1,No data returned,,24301,,Blood biochemistry processing,The reason that a Urea assay result is missing.,0.5825884342193604,APPROVED,Sofia,1603277474230,44803923,EVENT,,Sofia,1603269437878
30675,Urea missing reason,1,No data returned,,24301,,Blood biochemistry processing,The reason that a Urea assay result is missing.,0.5825884342193604,APPROVED,Sofia,1603277474230,4304287,EVENT,,Sofia,1603274291997
30675,Urea missing reason,1,No data returned,,24301,,Blood biochemistry processing,The reason that a Urea assay result is missing.,0.5825884342193604,APPROVED,Sofia,1603277474230,46237210,VALUE,,Sofia,1603277447480
30094,Platelet crit acquisition route,2,Archive,,497774,,Blood count processing,Route whereby data for Platelet crit was transferred from analyser device to UK Biobank core LIMS database.,0.6340520977973938,APPROVED,,0,4097621,EVENT,,,1603269146212
30094,Platelet crit acquisition route,2,Archive,,497774,,Blood count processing,Route whereby data for Platelet crit was transferred from analyser device to UK Biobank core LIMS database.,0.6340520977973938,APPROVED,,0,36307628,VALUE,,,1603269146212
55,Month of attending assessment centre,11,November,,574651,,Reception,Calendar month that participant attended a UK Biobank assessment centre. Automatically acquired at Reception stage.,0.582528829574585,IGNORED,Sofia,1603374044814,0,EVENT,information captured in location table,,1603703853199
30844,Total bilirubin correction reason,2,No aliquot information,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277421616,4077846,EVENT,,Sofia,1603272932443
30844,Total bilirubin correction reason,2,No aliquot information,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277421616,4196330,EVENT,,Sofia,1603274198713
30844,Total bilirubin correction reason,2,No aliquot information,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603277421616,45880270,VALUE,,Sofia,1603277401325
41231,Hospital episode type,6,Other birth event,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,FLAGGED,,0,4135974,EVENT,,,1603269146212
41231,Hospital episode type,6,Other birth event,,379182,,Summary Administration,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data.  This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",0.6649197936058044,FLAGGED,,0,43533795,VALUE,,,1603269146213
30735,Gamma glutamyltransferase missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603278971885,44803923,EVENT,,Sofia,1603269573831
30735,Gamma glutamyltransferase missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603278971885,4244576,EVENT,,Sofia,1603273878058
30735,Gamma glutamyltransferase missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24218,,Blood biochemistry processing,The reason that a Gamma glutamyltransferase assay result is missing.,0.7099903225898743,APPROVED,Sofia,1603278971885,4038832,VALUE,,Sofia,1603278898061
30675,Urea missing reason,2,Original value above or below reportable limit,,24301,,Blood biochemistry processing,The reason that a Urea assay result is missing.,0.5825884342193604,APPROVED,Sofia,1603280592705,44803923,EVENT,,Sofia,1603269607578
30675,Urea missing reason,2,Original value above or below reportable limit,,24301,,Blood biochemistry processing,The reason that a Urea assay result is missing.,0.5825884342193604,APPROVED,Sofia,1603280592705,4304287,EVENT,,Sofia,1603274291997
30675,Urea missing reason,2,Original value above or below reportable limit,,24301,,Blood biochemistry processing,The reason that a Urea assay result is missing.,0.5825884342193604,APPROVED,Sofia,1603280592705,45878591,VALUE,,Sofia,1603280553903
30703,Creatinine correction level,0,None,,487201,,Blood biochemistry processing,The type of post-measurement correction applied to the Creatinine assay result.,0.7428128123283386,IGNORED,Sofia,1603277766311,0,EVENT,,,1603703853199
30224,Basophill percentage acquisition route,1,Backup,,502550,,Blood count processing,Route whereby data for Basophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5736671686172485,APPROVED,,0,4156653,EVENT,,,1603269146215
30224,Basophill percentage acquisition route,1,Backup,,502550,,Blood count processing,Route whereby data for Basophill percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5736671686172485,APPROVED,,0,36307628,VALUE,,,1603269146215
55,Month of attending assessment centre,12,December,,574651,,Reception,Calendar month that participant attended a UK Biobank assessment centre. Automatically acquired at Reception stage.,0.582528829574585,IGNORED,Sofia,1603374055521,0,EVENT,information captured in location table,,1603703853199
30636,Apolipoprotein A reportability,3,Reportable at assay but not reportable after any corrections (too high),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603280977647,4040635,EVENT,,Sofia,1603273109701
30636,Apolipoprotein A reportability,3,Reportable at assay but not reportable after any corrections (too high),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603280977647,4337512,EVENT,,Sofia,1603273366175
30636,Apolipoprotein A reportability,3,Reportable at assay but not reportable after any corrections (too high),,444907,,Blood biochemistry processing,The reportability of aApolipoprotein A assay result. Absence of a value here means that a result has not been attempted.,0.7129971385002136,APPROVED,Sofia,1603280977647,4156364,VALUE,,Sofia,1603280818179
30844,Total bilirubin correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603280574393,4077846,EVENT,,Sofia,1603273030337
30844,Total bilirubin correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603280574393,4196330,EVENT,,Sofia,1603274198713
30844,Total bilirubin correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,485336,,Blood biochemistry processing,The reason for applying a correction to the Total bilirubin assay result.,0.754860520362854,APPROVED,Sofia,1603280574393,4129640,VALUE,,Sofia,1603280492193
