source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
ff2d.00,0,GP_PRESCR_READ2,*VAGIFEM 25micrograms pessary,35624362,SNOMED,1970-01-01,2099-12-31,
e61a.00,0,GP_PRESCR_READ2,CEFACLOR 375mg m/r tablets,40868601,RxNorm Extension,1970-01-01,2099-12-31,
j871.00,0,GP_PRESCR_READ2,TIZANIDINE 2mg tablets,778478,RxNorm,1970-01-01,2099-12-31,
ff9x.00,0,GP_PRESCR_READ2,ESTRADIOL 10micrograms vaginal tablets,783424,RxNorm Extension,1970-01-01,2099-12-31,
eg1w.00,0,GP_PRESCR_READ2,NITROFURANTOIN 100mg m/r capsules,40102982,RxNorm,1970-01-01,2099-12-31,
j2n2.00,0,GP_PRESCR_READ2,MELOXICAM 7.5mg tablets,1150351,RxNorm,1970-01-01,2099-12-31,
gh83.00,0,GP_PRESCR_READ2,VARDENAFIL 20mg tablets,19096774,RxNorm,1970-01-01,2099-12-31,
m4a1.00,0,GP_PRESCR_READ2,DERMOVATE 0.05% cream 30g,19002304,RxNorm,1970-01-01,2099-12-31,
ble1.00,0,GP_PRESCR_READ2,LACIDIPINE 2mg tablets,19011548,RxNorm,1970-01-01,2099-12-31,
c1D3.00,0,GP_PRESCR_READ2,SERETIDE 500 Accuhaler,43290123,RxNorm Extension,1970-01-01,2099-12-31,
ph72.00,0,GP_PRESCR_READ2,*MONOLET LANCETS 200,45320990,NDC,1970-01-01,2099-12-31,
p8k7.00,0,GP_PRESCR_READ2,LOFRIC ORIGO 14Ch/4431425 male catheter,46049009,SNOMED,1970-01-01,2099-12-31,
c352.00,0,GP_PRESCR_READ2,UMECLIDINIUM 55micrograms/dose dry powder inhaler,45774869,RxNorm,1970-01-01,2099-12-31,
pp16.00,0,GP_PRESCR_READ2,DISPOS-A-GLOVES large x100,45980506,SNOMED,1970-01-01,2099-12-31,
a6e5.00,0,GP_PRESCR_READ2,PANTOPRAZOLE 20mg e/c tablets,41271459,RxNorm Extension,1970-01-01,2099-12-31,
dj3A.00,0,GP_PRESCR_READ2,BUTRANS 5micrograms/hour patches,9655,UCUM,1970-01-01,2099-12-31,
n47m.00,0,GP_PRESCR_READ2,ENZIRA prefilled syringe 0.5mL,36883072,RxNorm Extension,1970-01-01,2099-12-31,
djz6.00,0,GP_PRESCR_READ2,MORPHINE SULFATE 30mg m/r tablets,40169993,RxNorm,1970-01-01,2099-12-31,
e912.00,0,GP_PRESCR_READ2,ERYTHROMYCIN 500mg tablets,19018976,RxNorm,1970-01-01,2099-12-31,
dji5.00,0,GP_PRESCR_READ2,TRAMADOL HCL 100mg m/r tablets,1361248,RxNorm,1970-01-01,2099-12-31,
me41.00,0,GP_PRESCR_READ2,CANESTEN 1% cream 20g,46100893,SNOMED,1970-01-01,2099-12-31,
dj3B.00,0,GP_PRESCR_READ2,BUTRANS 10micrograms/hour patches,9655,UCUM,1970-01-01,2099-12-31,
dic3.00,0,GP_PRESCR_READ2,ZAPAIN caplets,1001805,LOINC,1970-01-01,2099-12-31,
m21z.00,0,GP_PRESCR_READ2,EPADERM ointment 500g,19002276,RxNorm,1970-01-01,2099-12-31,
bxdz.00,0,GP_PRESCR_READ2,SIMVASTATIN 80mg tablets,19023563,RxNorm,1970-01-01,2099-12-31,
da63.00,0,GP_PRESCR_READ2,PAROXETINE 30mg tablets,43296477,RxNorm Extension,1970-01-01,2099-12-31,
gh72.00,0,GP_PRESCR_READ2,TADALAFIL 20mg tablets,19102192,RxNorm,1970-01-01,2099-12-31,
g33z.00,0,GP_PRESCR_READ2,ESTRIOL 0.1% vaginal cream 15g,19049081,RxNorm,1970-01-01,2099-12-31,
h323.00,0,GP_PRESCR_READ2,EFUDIX 5% cream,19047418,RxNorm,1970-01-01,2099-12-31,
ip...00,0,GP_PRESCR_READ2,VITAMIN D,19009405,RxNorm,1970-01-01,2099-12-31,
j28B.00,0,GP_PRESCR_READ2,IBUPROFEN 800mg m/r tablets,19019074,RxNorm,1970-01-01,2099-12-31,
bh61.00,0,GP_PRESCR_READ2,DOXAZOSIN 1mg tablets,1363057,RxNorm,1970-01-01,2099-12-31,
bb1y.00,0,GP_PRESCR_READ2,AMIODARONE HYDROCHLORIDE 200mg tablets,1309992,RxNorm,1970-01-01,2099-12-31,
g42y.00,0,GP_PRESCR_READ2,CLOTRIMAZOLE 500mg vaginal tablets,783329,RxNorm Extension,1970-01-01,2099-12-31,
puhp.00,0,GP_PRESCR_READ2,ONE TOUCH ULTRA blood glucose testing strip,45150881,NDC,1970-01-01,2099-12-31,
m45v.00,0,GP_PRESCR_READ2,DAKTACORT ointment 30g,21081555,RxNorm Extension,1970-01-01,2099-12-31,
diam.00,0,GP_PRESCR_READ2,KAPAKE tablets,35630263,SNOMED,1970-01-01,2099-12-31,
puhy.00,0,GP_PRESCR_READ2,GLUCOMEN VISIO SENSOR blood glucose testing strip,45974163,SNOMED,1970-01-01,2099-12-31,
eh93.00,0,GP_PRESCR_READ2,SPORANOX-PULSE 100mg capsules,21064841,RxNorm Extension,1970-01-01,2099-12-31,
m45Y.00,0,GP_PRESCR_READ2,HYDROCORTISONE+MICONAZOLE NITRATE 1%/2% cream,40223859,RxNorm,1970-01-01,2099-12-31,
m115.00,0,GP_PRESCR_READ2,DIPROBASE cream 50g,45243681,NDC,1970-01-01,2099-12-31,
k8f6.00,0,GP_PRESCR_READ2,TIMOLOL 0.5% eye drops 0.25mL unit dose dispenser,4221156,SNOMED,1970-01-01,2099-12-31,
diaq.00,0,GP_PRESCR_READ2,CO-CODAMOL 8mg/500mg capsules,21113765,RxNorm Extension,1970-01-01,2099-12-31,
scGc.00,0,GP_PRESCR_READ2,WELLAND FREESTYLE VIE 38mm/PLD 538 pre-cut large ileobags,46020478,SNOMED,1970-01-01,2099-12-31,
ejB2.00,0,GP_PRESCR_READ2,MALARONE tablets,40163620,RxNorm,1970-01-01,2099-12-31,
q6d3.00,0,GP_PRESCR_READ2,SIMPLA NIGHT S2/320902 standard size connector drainage bags+non return valve x10,45994128,SNOMED,1970-01-01,2099-12-31,
a6e2.00,0,GP_PRESCR_READ2,*PROTIUM 40mg e/c tablets,41118518,RxNorm Extension,1970-01-01,2099-12-31,
fh1S.00,0,GP_PRESCR_READ2,KLIOVANCE 1mg/0.5mg tablets,40733093,RxNorm Extension,1970-01-01,2099-12-31,
gg31.00,0,GP_PRESCR_READ2,SYLK vaginal gel 40g,46013668,SNOMED,1970-01-01,2099-12-31,
g429.00,0,GP_PRESCR_READ2,CLOTRIMAZOLE 1% cream,40026931,RxNorm,1970-01-01,2099-12-31,
l713.00,0,GP_PRESCR_READ2,SODIUM BICARBONATE ear drops,939506,RxNorm,1970-01-01,2099-12-31,
sgh1.00,0,GP_PRESCR_READ2,CAVILON NO STING 3346P barrier film spray,45994920,SNOMED,1970-01-01,2099-12-31,
l35z.00,0,GP_PRESCR_READ2,GENTAMICIN+HYDROCORTISONE ACETATE 0.3%/1% ear drops,19133287,RxNorm,1970-01-01,2099-12-31,
dr2w.00,0,GP_PRESCR_READ2,ORPHENADRINE 50mg/5mL syrup,40222998,RxNorm,1970-01-01,2099-12-31,
bh62.00,0,GP_PRESCR_READ2,DOXAZOSIN 2mg tablets,1363058,RxNorm,1970-01-01,2099-12-31,
ph7c.00,0,GP_PRESCR_READ2,GLUCOMEN FINE 0.45mm(26gauge) lancet,46102930,SNOMED,1970-01-01,2099-12-31,
